"","name","studyName","germplasmDbId","trait","predicted.value","standard.error","upper.Confidence.limit","lower.Confidence.limit","est.status"
"316","NE14494","NU_Scb_21","280844","Heading.time...Julian.date..JD..",139.964513724363,0.557599159868997,141.060348478893,138.868678969832,"Estimable"
"317","NE16562","NU_Scb_21","280845","FHB.grain.incidence.....",53.3333334145683,8.97007828145949,70.9619889778049,35.7046778513317,"Estimable"
"318","NE16562","NU_Scb_21","280845","FHB.incidence.....",29.2102399945033,7.13008170091367,43.2227993612307,15.1976806277758,"Estimable"
"319","NE16562","NU_Scb_21","280845","FHB.severity.....",25.2291261184245,5.10712712133852,35.2660268136871,15.1922254231619,"Estimable"
"320","NE16562","NU_Scb_21","280845","Heading.time...Julian.date..JD..",135.379429416775,0.557601515868494,136.475268801488,134.283590032061,"Estimable"
"321","NE17441","NU_Scb_21","280846","FHB.grain.incidence.....",9.99999893889753,8.97007839799346,27.6286547311553,-7.6286568533602,"Estimable"
"322","NE17441","NU_Scb_21","280846","FHB.incidence.....",6.63723747534813,7.170317196471,20.7288705881835,-7.45439563748721,"Estimable"
"323","NE17441","NU_Scb_21","280846","FHB.severity.....",18.6932799942398,5.16506188186275,28.8440383289091,8.54252165957045,"Estimable"
"324","NE17441","NU_Scb_21","280846","Heading.time...Julian.date..JD..",137.293532168304,0.560367511887159,138.394807491208,136.1922568454,"Estimable"
"325","NI17410","NU_Scb_21","280847","FHB.grain.incidence.....",14.0000012804392,8.97007828141843,31.6286568435951,-3.62865428271679,"Estimable"
"326","NI17410","NU_Scb_21","280847","FHB.incidence.....",6.59989900684449,7.12678402576924,20.6059775405784,-7.40617952688945,"Estimable"
"327","NI17410","NU_Scb_21","280847","FHB.severity.....",30.2852626877969,5.10312803687932,40.3143040890503,20.2562212865434,"Estimable"
"328","NI17410","NU_Scb_21","280847","Heading.time...Julian.date..JD..",137.6559318371,0.557538283516168,138.751646952958,136.560216721242,"Estimable"
"329","NW13493","NU_Scb_21","280848","FHB.grain.incidence.....",25.0000008049794,8.97007828145948,42.628656368216,7.37134524174282,"Estimable"
"330","NW13493","NU_Scb_21","280848","FHB.incidence.....",12.2658170257405,7.12603093143761,26.2704155232738,-1.73878147179284,"Estimable"
"331","NW13493","NU_Scb_21","280848","FHB.severity.....",31.2328240921219,5.10136101436917,41.2583928111727,21.207255373071,"Estimable"
"332","NW13493","NU_Scb_21","280848","Heading.time...Julian.date..JD..",138.64527699289,0.557521457249386,139.740959040535,137.549594945245,"Estimable"
"333","NY11014-9-25-1319","NU_Scb_21","280849","FHB.grain.incidence.....",10.6666666665395,8.97007828141844,28.2953222296955,-6.96198889661644,"Estimable"
"334","NY11014-9-25-1319","NU_Scb_21","280849","FHB.incidence.....",10.4042610683894,7.1299921962333,24.4166445339561,-3.60812239717731,"Estimable"
"335","NY11014-9-25-1319","NU_Scb_21","280849","FHB.severity.....",46.5853237335617,5.10597308681194,56.6199564355539,36.5506910315695,"Estimable"
"336","NY11014-9-25-1319","NU_Scb_21","280849","Heading.time...Julian.date..JD..",141.005757108935,0.557609438582849,142.101612063947,139.909902153922,"Estimable"
"337","NY12298-1-8-17-1430","NU_Scb_21","280850","FHB.grain.incidence.....",25.0000008282393,8.97007828141842,42.6286563913952,7.37134526508339,"Estimable"
"338","NY12298-1-8-17-1430","NU_Scb_21","280850","FHB.incidence.....",23.9820696729431,7.12967755708924,37.9938347865932,9.970304559293,"Estimable"
"339","NY12298-1-8-17-1430","NU_Scb_21","280850","FHB.severity.....",16.7046921160456,5.10277257770099,26.733034942858,6.67634928923326,"Estimable"
"340","NY12298-1-8-17-1430","NU_Scb_21","280850","Heading.time...Julian.date..JD..",138.345147334103,0.557543174044771,139.440872061186,137.249422607019,"Estimable"
"341","NY12457-1-8-18","NU_Scb_21","280851","FHB.grain.incidence.....",25.0000000969936,8.97007828141843,42.6286556601496,7.37134453383769,"Estimable"
"342","NY12457-1-8-18","NU_Scb_21","280851","FHB.incidence.....",30.5543895333635,7.12815541738013,44.5631632264474,16.5456158402795,"Estimable"
"343","NY12457-1-8-18","NU_Scb_21","280851","FHB.severity.....",21.9426604984976,5.10322173701862,31.9718860461352,11.9134349508599,"Estimable"
"344","NY12457-1-8-18","NU_Scb_21","280851","Heading.time...Julian.date..JD..",139.724039214742,0.557550517879316,140.819778374468,138.628300055017,"Estimable"
"345","NYDD1543-06R-1652","NU_Scb_21","280852","FHB.grain.incidence.....",2.66666569139643,8.97007828147499,20.2953212546635,-14.9619898718707,"Estimable"
"346","NYDD1543-06R-1652","NU_Scb_21","280852","FHB.incidence.....",14.1571261727217,7.12859885283185,28.16677133767,0.147481007773434,"Estimable"
"347","NYDD1543-06R-1652","NU_Scb_21","280852","FHB.severity.....",6.93996880218673,5.11606977652364,16.9944442591329,-3.11450665475944,"Estimable"
"348","NYDD1543-06R-1652","NU_Scb_21","280852","Heading.time...Julian.date..JD..",134.641925946915,0.557661324932662,135.737882872787,133.545969021043,"Estimable"
"349","OH16-184-77","NU_Scb_21","280853","FHB.grain.incidence.....",5.66666621599011,8.97007828145948,23.2953217792267,-11.9619893472465,"Estimable"
"350","OH16-184-77","NU_Scb_21","280853","FHB.incidence.....",2.10132011295473,7.13262442292363,16.1188766234194,-11.9162363975099,"Estimable"
"351","OH16-184-77","NU_Scb_21","280853","FHB.severity.....",5.73514299655927,5.10458882417007,15.7670552441077,-4.29676925098912,"Estimable"
"352","OH16-184-77","NU_Scb_21","280853","Heading.time...Julian.date..JD..",138.040836090926,0.557569757846048,139.136613062445,136.945059119407,"Estimable"
"353","VA19W-89","NU_Scb_21","280862","FHB.grain.incidence.....",4.33333462265325,8.97007828141844,21.9619901858092,-13.2953209405027,"Estimable"
"354","VA19W-89","NU_Scb_21","280862","FHB.incidence.....",13.4949092504564,7.12972478711057,27.5067671840075,-0.516948683094776,"Estimable"
"355","VA19W-89","NU_Scb_21","280862","FHB.severity.....",8.17057458618745,5.1039289067678,18.2011899156689,-1.86004074329403,"Estimable"
"356","VA19W-89","NU_Scb_21","280862","Heading.time...Julian.date..JD..",137.647315348197,0.557592646246652,138.743137301679,136.551493394715,"Estimable"
"357","X12-3024-47-4-1","NU_Scb_21","280864","FHB.grain.incidence.....",61.6666667770365,8.97007828141843,79.2953223401924,44.0380112138805,"Estimable"
"358","X12-3024-47-4-1","NU_Scb_21","280864","FHB.incidence.....",37.255122650558,7.13185887642182,51.2711746529042,23.2390706482119,"Estimable"
"359","X12-3024-47-4-1","NU_Scb_21","280864","FHB.severity.....",24.5605833476256,5.09996731612751,34.5834130687,14.5377536265512,"Estimable"
"360","X12-3024-47-4-1","NU_Scb_21","280864","Heading.time...Julian.date..JD..",138.003933158088,0.557523941208651,139.099620087391,136.908246228784,"Estimable"
"361","X12-3062-61-2-3","NU_Scb_21","280866","FHB.grain.incidence.....",31.6666678362723,8.97007828145948,49.2953233995089,14.0380122730356,"Estimable"
"362","X12-3062-61-2-3","NU_Scb_21","280866","FHB.incidence.....",27.5888433598614,7.1292816967497,41.599830499746,13.5778562199767,"Estimable"
"363","X12-3062-61-2-3","NU_Scb_21","280866","FHB.severity.....",13.5007602790303,5.10151798810645,23.5266374943797,3.47488306368101,"Estimable"
"364","X12-3062-61-2-3","NU_Scb_21","280866","Heading.time...Julian.date..JD..",138.344884527841,0.557582266028458,139.440686081357,137.249082974325,"Estimable"
"365","X12-3114-65-8-5","NU_Scb_21","280868","FHB.grain.incidence.....",78.3333328103646,8.97007828141843,95.9619883735205,60.7046772472087,"Estimable"
"366","X12-3114-65-8-5","NU_Scb_21","280868","FHB.incidence.....",38.0389616811047,7.13500505586562,52.0611967859851,24.0167265762242,"Estimable"
"367","X12-3114-65-8-5","NU_Scb_21","280868","FHB.severity.....",21.3426105994236,5.10120321183936,31.3678691933721,11.3173520054751,"Estimable"
"368","X12-3114-65-8-5","NU_Scb_21","280868","Heading.time...Julian.date..JD..",137.385608031224,0.557547279352429,138.481340826359,136.289875236089,"Estimable"
"369","10523RA1-15-2","NU_Scb_21","281007","FHB.grain.incidence.....",10.6666674077932,8.97007828141844,28.2953229709491,-6.96198815536279,"Estimable"
"370","10523RA1-15-2","NU_Scb_21","281007","FHB.incidence.....",24.4577233312861,7.1262043667094,38.4626626765326,10.4527839860397,"Estimable"
"371","10523RA1-15-2","NU_Scb_21","281007","FHB.severity.....",13.4127781455636,5.10101907816029,23.4376748665045,3.38788142462265,"Estimable"
"372","10523RA1-15-2","NU_Scb_21","281007","Heading.time...Julian.date..JD..",140.010223635707,0.557563303349459,141.105987922376,138.914459349039,"Estimable"
"373","07-4415","NU_Scb_21","84801","FHB.grain.incidence.....",1.00000093398768,8.97007828145948,18.6286564972243,-16.6286546292489,"Estimable"
"374","07-4415","NU_Scb_21","84801","FHB.incidence.....",10.2837347252069,7.13362105287753,24.3032498859341,-3.73578043552039,"Estimable"
"375","07-4415","NU_Scb_21","84801","FHB.severity.....",12.4341369957241,5.10424769263818,22.4653788265728,2.40289516487542,"Estimable"
"376","07-4415","NU_Scb_21","84801","Heading.time...Julian.date..JD..",133.282302672236,0.557600932044527,134.378140909576,132.186464434897,"Estimable"
"377","Pio 25R47","NU_Scb_21","84900","FHB.grain.incidence.....",34.9999998914487,8.97007828145947,52.6286554546853,17.3713443282121,"Estimable"
"378","Pio 25R47","NU_Scb_21","84900","FHB.incidence.....",52.460677798902,7.12639468369589,66.4659911690451,38.4553644287588,"Estimable"
"379","Pio 25R47","NU_Scb_21","84900","FHB.severity.....",29.5635114950864,5.10233351491099,39.5909914435099,19.5360315466629,"Estimable"
"380","Pio 25R47","NU_Scb_21","84900","Heading.time...Julian.date..JD..",137.665103372205,0.557532598751182,138.760807315946,136.569399428464,"Estimable"
"381","02-18228","NU_Scb_21","85081","FHB.grain.incidence.....",0.999999250519767,8.97007828145948,18.6286548137564,-16.6286563127168,"Estimable"
"382","02-18228","NU_Scb_21","85081","FHB.incidence.....",0.362748006159916,7.13021238967259,14.375564212019,-13.6500681996992,"Estimable"
"383","02-18228","NU_Scb_21","85081","FHB.severity.....",5.7251169538648,5.10449246087174,15.7568398211935,-4.30660591346395,"Estimable"
"384","02-18228","NU_Scb_21","85081","Heading.time...Julian.date..JD..",134.689242891168,0.557569891916236,135.785020126172,133.593465656165,"Estimable"
"385","16-22039","NU_Scb_21","96728","FHB.grain.incidence.....",1.00000044175372,8.97007828145946,18.6286560049903,-16.6286551214829,"Estimable"
"386","16-22039","NU_Scb_21","96728","FHB.incidence.....",9.79140979637112,7.12785195264835,23.7995870983129,-4.21676750557062,"Estimable"
"387","16-22039","NU_Scb_21","96728","FHB.severity.....",8.03891996540292,5.10110197260694,18.0639795965886,-1.98613966578274,"Estimable"
"388","16-22039","NU_Scb_21","96728","Heading.time...Julian.date..JD..",134.289614384078,0.557528640137147,135.38531054806,133.193918220095,"Estimable"
"389","16-23941","NU_Scb_21","96752","FHB.grain.incidence.....",5.66666897507101,8.97007839799344,23.2953247673287,-11.9619868171867,"Estimable"
"390","16-23941","NU_Scb_21","96752","FHB.incidence.....",15.8971849683601,7.16287678320507,29.9741956354823,1.82017430123784,"Estimable"
"391","16-23941","NU_Scb_21","96752","FHB.severity.....",22.3140493487011,5.16089230310436,32.4566133214631,12.1714853759391,"Estimable"
"392","16-23941","NU_Scb_21","96752","Heading.time...Julian.date..JD..",132.654984811887,0.560257356923711,133.756043650179,131.553925973594,"Estimable"
"393","16-23972","NU_Scb_21","96756","FHB.grain.incidence.....",1.33333511405866,8.97007828145949,18.9619906772953,-16.295320449178,"Estimable"
"394","16-23972","NU_Scb_21","96756","FHB.incidence.....",12.6752408752994,7.13540748879068,26.6982668708723,-1.34778512027346,"Estimable"
"395","16-23972","NU_Scb_21","96756","FHB.severity.....",9.81495422295085,5.10473847803331,19.8471605812445,-0.217252135342832,"Estimable"
"396","16-23972","NU_Scb_21","96756","Heading.time...Julian.date..JD..",134.681527844697,0.55762491487093,135.777413214846,133.585642474549,"Estimable"
"397","16-36206","NU_Scb_21","96907","FHB.grain.incidence.....",1.00000073156072,8.97007828145948,18.6286562947973,-16.6286548316759,"Estimable"
"398","16-36206","NU_Scb_21","96907","FHB.incidence.....",5.31450815055498,7.13087209464764,19.3286208570035,-8.69960455589351,"Estimable"
"399","16-36206","NU_Scb_21","96907","FHB.severity.....",6.32942703420941,5.10227331810874,16.3567886794633,-3.69793461104444,"Estimable"
"400","16-36206","NU_Scb_21","96907","Heading.time...Julian.date..JD..",133.331288677248,0.557553284430649,134.427033274003,132.235544080493,"Estimable"
"401","16-8605","NU_Scb_21","97003","FHB.grain.incidence.....",5.66666643114413,8.97007828145948,23.2953219943807,-11.9619891320925,"Estimable"
"402","16-8605","NU_Scb_21","97003","FHB.incidence.....",13.6793022593296,7.13794533356654,27.7073158135416,-0.348711294882479,"Estimable"
"403","16-8605","NU_Scb_21","97003","FHB.severity.....",15.8014640557417,5.10458361471584,25.8333660652887,5.76956204619477,"Estimable"
"404","16-8605","NU_Scb_21","97003","Heading.time...Julian.date..JD..",130.319522687452,0.557622664132776,131.415403634285,129.223641740619,"Estimable"
"405","Ernie","NU_Scb_21","98313","FHB.grain.incidence.....",18.3333351585457,8.97007828147501,35.9619907218129,0.704679595278609,"Estimable"
"406","Ernie","NU_Scb_21","98313","FHB.incidence.....",23.6215519296604,7.13684855346376,37.6474100111939,9.59569384812699,"Estimable"
"407","Ernie","NU_Scb_21","98313","FHB.severity.....",19.5975876009977,5.11729327159631,29.6544675601726,9.54070764182286,"Estimable"
"408","Ernie","NU_Scb_21","98313","Heading.time...Julian.date..JD..",136.657408951488,0.557731842574789,137.753504463801,135.561313439176,"Estimable"
"409","Freedom","NU_Scb_21","98427","FHB.grain.incidence.....",8.33333381965439,8.97007828145947,25.961989382891,-9.2953217435822,"Estimable"
"410","Freedom","NU_Scb_21","98427","FHB.incidence.....",19.2211805426039,7.13007534302269,33.2337274143378,5.20863367087003,"Estimable"
"411","Freedom","NU_Scb_21","98427","FHB.severity.....",11.0427259773026,5.10032229242368,21.0662533238227,1.0191986307826,"Estimable"
"412","Freedom","NU_Scb_21","98427","Heading.time...Julian.date..JD..",139.021842241902,0.557546513057167,140.117573531057,137.926110952747,"Estimable"
"413","X11-0039-1-17-5","UE_Scb_21","100061","FHB.grain.incidence.....",45.9437606721809,8.09094790254342,61.8686489218516,30.0188724225102,"Estimable"
"414","X11-0039-1-17-5","UE_Scb_21","100061","FHB.incidence.....",40.0004410538593,9.94684274908329,59.5781668190202,20.4227152886984,"Estimable"
"415","X11-0039-1-17-5","UE_Scb_21","100061","FHB.severity.....",22.4317969933179,4.17511896344185,30.6494129911903,14.2141809954456,"Estimable"
"416","X11-0039-1-17-5","UE_Scb_21","100061","Heading.time...Julian.date..JD..",137.79258916373,0.490896297497675,138.758788523062,136.826389804398,"Estimable"
"417","US16-IL-061-029","UE_Scb_21","100842","FHB.grain.incidence.....",15.3611658286477,8.14344162121641,31.3893740618044,-0.667042404509056,"Estimable"
"418","US16-IL-061-029","UE_Scb_21","100842","FHB.incidence.....",5.05199106923622,9.94685446202626,24.6297398882235,-14.525757749751,"Estimable"
"419","US16-IL-061-029","UE_Scb_21","100842","FHB.severity.....",6.86280758144918,4.1864717125044,15.1027684593437,-1.3771532964453,"Estimable"
"420","US16-IL-061-029","UE_Scb_21","100842","Heading.time...Julian.date..JD..",135.077659715746,0.505435807019824,136.072476249127,134.082843182365,"Estimable"
"421","16VDH-SRW03-023","UE_Scb_21","240447","FHB.grain.incidence.....",51.0743370550335,8.12206571331914,67.0604724743989,35.0882016356682,"Estimable"
"422","16VDH-SRW03-023","UE_Scb_21","240447","FHB.incidence.....",36.70579925147,9.9468537082582,56.2835465868644,17.1280519160755,"Estimable"
"423","16VDH-SRW03-023","UE_Scb_21","240447","FHB.severity.....",22.7659441354696,4.18465718635861,31.0023335991805,14.5295546717587,"Estimable"
"424","16VDH-SRW03-023","UE_Scb_21","240447","Heading.time...Julian.date..JD..",137.374242105252,0.495238714364777,138.348988362201,136.399495848304,"Estimable"
"425","DH15SRW67-151","UE_Scb_21","240706","FHB.grain.incidence.....",61.962085487803,8.1289646651373,77.9617996667979,45.962371308808,"Estimable"
"426","DH15SRW67-151","UE_Scb_21","240706","FHB.incidence.....",53.4065958268906,9.94685387016562,72.9843434809569,33.8288481728242,"Estimable"
"427","DH15SRW67-151","UE_Scb_21","240706","FHB.severity.....",14.9983986289017,4.1873305317603,23.2400498650634,6.75674739274001,"Estimable"
"428","DH15SRW67-151","UE_Scb_21","240706","Heading.time...Julian.date..JD..",139.981563544107,0.496518508890314,140.958828737656,139.004298350558,"Estimable"
"429","X11-0357-24-13-5","UE_Scb_21","240887","FHB.grain.incidence.....",52.0995133370616,8.09985662280114,68.0419360432955,36.1570906308278,"Estimable"
"430","X11-0357-24-13-5","UE_Scb_21","240887","FHB.incidence.....",39.9524722161242,9.94684330753774,59.5301990804548,20.3747453517936,"Estimable"
"431","X11-0357-24-13-5","UE_Scb_21","240887","FHB.severity.....",12.9425857415298,4.1769742389481,21.1638533579103,4.72131812514932,"Estimable"
"432","X11-0357-24-13-5","UE_Scb_21","240887","Heading.time...Julian.date..JD..",139.62190654432,0.493791598610274,140.59380453714,138.6500085515,"Estimable"
"433","05251A1-1-136-9-9","UE_Scb_21","280803","FHB.grain.incidence.....",34.286047435714,8.06847881543012,50.1667112378094,18.4053836336187,"Estimable"
"434","05251A1-1-136-9-9","UE_Scb_21","280803","FHB.incidence.....",31.6894799400643,9.94683273076418,51.2671859868172,12.1117738933115,"Estimable"
"435","05251A1-1-136-9-9","UE_Scb_21","280803","FHB.severity.....",11.0315099696957,4.16159656328773,19.222510703953,2.84050923543842,"Estimable"
"436","05251A1-1-136-9-9","UE_Scb_21","280803","Heading.time...Julian.date..JD..",140.390587472893,0.491364978904659,141.357709307456,139.42346563833,"Estimable"
"437","DH15SRW65-53","UE_Scb_21","280814","FHB.grain.incidence.....",66.5229157919132,8.16474812864835,82.5930602424244,50.452771341402,"Estimable"
"438","DH15SRW65-53","UE_Scb_21","280814","FHB.incidence.....",56.6531918116746,9.94686456620632,76.2309605180644,37.0754231052848,"Estimable"
"439","DH15SRW65-53","UE_Scb_21","280814","FHB.severity.....",32.0475268832198,4.20475209102937,40.3234678451141,23.7715859213254,"Estimable"
"440","DH15SRW65-53","UE_Scb_21","280814","Heading.time...Julian.date..JD..",138.683335421802,0.498454768682275,139.664411629979,137.702259213626,"Estimable"
"441","KWS340","UE_Scb_21","280817","FHB.grain.incidence.....",52.7309583915276,8.11397403688858,68.7011674887289,36.7607492943264,"Estimable"
"442","KWS340","UE_Scb_21","280817","FHB.incidence.....",28.3094957361003,9.94685343059046,47.8872425249794,8.7317489472213,"Estimable"
"443","KWS340","UE_Scb_21","280817","FHB.severity.....",41.6352554745418,4.1878548512604,49.8779386947858,33.3925722542977,"Estimable"
"444","KWS340","UE_Scb_21","280817","Heading.time...Julian.date..JD..",139.292492655178,0.490849894026176,140.258600681566,138.326384628791,"Estimable"
"445","KWS341","UE_Scb_21","280818","FHB.grain.incidence.....",45.486966559069,8.12934377527389,61.4874269159695,29.4865062021686,"Estimable"
"446","KWS341","UE_Scb_21","280818","FHB.incidence.....",30.0003966924074,9.94685388608333,49.5781443778035,10.4226490070113,"Estimable"
"447","KWS341","UE_Scb_21","280818","FHB.severity.....",8.95214766752083,4.18771719366391,17.1945599452415,0.709735389800121,"Estimable"
"448","KWS341","UE_Scb_21","280818","Heading.time...Julian.date..JD..",139.034527049718,0.496263569737453,140.011290463058,138.057763636377,"Estimable"
"449","KWS361","UE_Scb_21","280823","FHB.grain.incidence.....",37.8661875325211,8.08350160326211,53.7764197140331,21.9559553510091,"Estimable"
"450","KWS361","UE_Scb_21","280823","FHB.incidence.....",11.5694068632557,9.94684273282905,31.1471325964244,-8.00831886991303,"Estimable"
"451","KWS361","UE_Scb_21","280823","FHB.severity.....",18.5368263495605,4.17493012413137,26.7540706672598,10.3195820318612,"Estimable"
"452","KWS361","UE_Scb_21","280823","Heading.time...Julian.date..JD..",138.38638641069,0.487889125623867,139.346666948567,137.426105872813,"Estimable"
"453","10523RA1-21-42","UE_Scb_21","281179","FHB.grain.incidence.....",33.7543523354962,8.11084078794479,49.7183944619186,17.7903102090738,"Estimable"
"454","10523RA1-21-42","UE_Scb_21","281179","FHB.incidence.....",16.701136208295,9.94685331575905,36.2788827711588,-2.87661035456883,"Estimable"
"455","10523RA1-21-42","UE_Scb_21","281179","FHB.severity.....",9.1078644283501,4.18584490630958,17.3465916042449,0.86913725245531,"Estimable"
"456","10523RA1-21-42","UE_Scb_21","281179","Heading.time...Julian.date..JD..",137.938521840541,0.490980925439206,138.904887767564,136.972155913517,"Estimable"
"457","20-UMD-133","UE_Scb_21","281180","FHB.grain.incidence.....",54.188565975052,8.13079204557077,70.1918768684917,38.1852550816123,"Estimable"
"458","20-UMD-133","UE_Scb_21","281180","FHB.incidence.....",73.3660675283302,9.94685384871152,92.9438151401698,53.7883199164906,"Estimable"
"459","20-UMD-133","UE_Scb_21","281180","FHB.severity.....",69.4330479598897,4.1870469682015,77.674141076281,61.1919548434984,"Estimable"
"460","20-UMD-133","UE_Scb_21","281180","Heading.time...Julian.date..JD..",134.781706599751,0.499626594273324,135.765089236273,133.798323963229,"Estimable"
"461","20-UMD-18","UE_Scb_21","281181","FHB.grain.incidence.....",37.2974824264837,8.16035661746025,53.3589833502092,21.2359815027583,"Estimable"
"462","20-UMD-18","UE_Scb_21","281181","FHB.incidence.....",28.3226263014719,9.94686449081367,47.9003948594713,8.74485774347249,"Estimable"
"463","20-UMD-18","UE_Scb_21","281181","FHB.severity.....",14.0669149805784,4.20345307047192,22.3402991645203,5.79353079663654,"Estimable"
"464","20-UMD-18","UE_Scb_21","281181","Heading.time...Julian.date..JD..",139.057992723454,0.499261257180784,140.040656290661,138.075329156248,"Estimable"
"465","20-UMD-20","UE_Scb_21","281182","FHB.grain.incidence.....",34.6522727093039,8.07268041112908,50.5412062398392,18.7633391787686,"Estimable"
"466","20-UMD-20","UE_Scb_21","281182","FHB.incidence.....",18.3883328265644,9.94683286387238,37.9660391353055,-1.18937348217672,"Estimable"
"467","20-UMD-20","UE_Scb_21","281182","FHB.severity.....",9.51109650300474,4.16380601115258,17.7064459502639,1.31574705574556,"Estimable"
"468","20-UMD-20","UE_Scb_21","281182","Heading.time...Julian.date..JD..",135.80072497974,0.491290325721915,136.767699879283,134.833750080198,"Estimable"
"469","AR11051-15-3","UE_Scb_21","281183","FHB.grain.incidence.....",30.1325929264076,8.15710034631116,46.1876847427225,14.0775011100926,"Estimable"
"470","AR11051-15-3","UE_Scb_21","281183","FHB.incidence.....",17.9851679331397,9.94686443572475,37.5629363827112,-1.59260051643171,"Estimable"
"471","AR11051-15-3","UE_Scb_21","281183","FHB.severity.....",14.0521923064846,4.20254414539865,22.3237875121272,5.78059710084213,"Estimable"
"472","AR11051-15-3","UE_Scb_21","281183","Heading.time...Julian.date..JD..",137.808538005981,0.496653323167894,138.786068545733,136.831007466229,"Estimable"
"473","ARDH13216-12","UE_Scb_21","281184","FHB.grain.incidence.....",52.2654826731949,8.09212516248187,68.192688047285,36.3382772991049,"Estimable"
"474","ARDH13216-12","UE_Scb_21","281184","FHB.incidence.....",35.0718566416291,9.94684329772693,54.6495834866498,15.4941297966085,"Estimable"
"475","ARDH13216-12","UE_Scb_21","281184","FHB.severity.....",37.7895527548474,4.17232258223069,46.0016648168611,29.5774406928337,"Estimable"
"476","ARDH13216-12","UE_Scb_21","281184","Heading.time...Julian.date..JD..",137.312027728507,0.492045289538117,138.280488574387,136.343566882627,"Estimable"
"477","ARDH14002-22-0260N","UE_Scb_21","281185","FHB.grain.incidence.....",19.8188277339797,8.13375849835681,35.8279773041337,3.80967816382562,"Estimable"
"478","ARDH14002-22-0260N","UE_Scb_21","281185","FHB.incidence.....",12.3128539847198,9.94686346818709,31.8906205299496,-7.26491256050997,"Estimable"
"479","ARDH14002-22-0260N","UE_Scb_21","281185","FHB.severity.....",6.51597810995993,4.19843303142617,14.7794816764791,-1.74752545655921,"Estimable"
"480","ARDH14002-22-0260N","UE_Scb_21","281185","Heading.time...Julian.date..JD..",137.159416895863,0.491188039755914,138.12619047257,136.192643319157,"Estimable"
"481","ARS16W0574","UE_Scb_21","281186","FHB.grain.incidence.....",15.909739630014,8.11979668549671,31.8914090690094,-0.0719298089813698,"Estimable"
"482","ARS16W0574","UE_Scb_21","281186","FHB.incidence.....",16.6856732754896,9.94685376119049,36.2634207150672,-2.89207416408806,"Estimable"
"483","ARS16W0574","UE_Scb_21","281186","FHB.severity.....",19.4089673309143,4.18562456533337,27.6472608239495,11.170673837879,"Estimable"
"484","ARS16W0574","UE_Scb_21","281186","Heading.time...Julian.date..JD..",136.624276519404,0.494260824911919,137.597098059935,135.651454978872,"Estimable"
"485","LES19-0387","UE_Scb_21","281187","FHB.grain.incidence.....",42.4296369026278,8.11662991694301,58.4050733963691,26.4542004088866,"Estimable"
"486","LES19-0387","UE_Scb_21","281187","FHB.incidence.....",20.0438182006925,9.94685356013795,39.6215652445515,0.466071156833578,"Estimable"
"487","LES19-0387","UE_Scb_21","281187","FHB.severity.....",15.7010722999022,4.1901402729482,23.9482537674987,7.45389083230566,"Estimable"
"488","LES19-0387","UE_Scb_21","281187","Heading.time...Julian.date..JD..",140.302536274877,0.490524709580758,141.268004261801,139.337068287953,"Estimable"
"489","LES19-7191","UE_Scb_21","281188","FHB.grain.incidence.....",17.4420548345829,8.09763388677971,33.3801026735977,1.50400699556805,"Estimable"
"490","LES19-7191","UE_Scb_21","281188","FHB.incidence.....",5.99281860467278,9.94684315250255,25.5705451638577,-13.5849079545121,"Estimable"
"491","LES19-7191","UE_Scb_21","281188","FHB.severity.....",8.42359229964803,4.17431907220178,16.6396339234466,0.207550675849445,"Estimable"
"492","LES19-7191","UE_Scb_21","281188","Heading.time...Julian.date..JD..",138.101710397903,0.493911633514192,139.073844647643,137.129576148162,"Estimable"
"493","MI18R0875","UE_Scb_21","281189","FHB.grain.incidence.....",56.8398690657097,8.1227362941128,72.8273243457799,40.8524137856394,"Estimable"
"494","MI18R0875","UE_Scb_21","281189","FHB.incidence.....",38.2772151301424,9.94685381997219,57.8549626854162,18.6994675748685,"Estimable"
"495","MI18R0875","UE_Scb_21","281189","FHB.severity.....",7.68393534029284,4.18666994153332,15.9242863795345,-0.556415698948801,"Estimable"
"496","MI18R0875","UE_Scb_21","281189","Heading.time...Julian.date..JD..",138.073306929254,0.494871062163239,139.047329560208,137.0992842983,"Estimable"
"497","MI18R1605","UE_Scb_21","281190","FHB.grain.incidence.....",73.57402923879,8.16756466965976,89.6497173043878,57.4983411731923,"Estimable"
"498","MI18R1605","UE_Scb_21","281190","FHB.incidence.....",69.9762301742987,9.94686454916131,89.55399884714,50.3984615014574,"Estimable"
"499","MI18R1605","UE_Scb_21","281190","FHB.severity.....",17.0080778431715,4.20435445251182,25.2832361589492,8.73291952739384,"Estimable"
"500","MI18R1605","UE_Scb_21","281190","Heading.time...Julian.date..JD..",137.954532921433,0.499550570997864,138.93776592627,136.971299916595,"Estimable"
"501","NS16VW516463","UE_Scb_21","281191","FHB.grain.incidence.....",32.9398646299663,8.14245155857312,48.9661241870044,16.9136050729282,"Estimable"
"502","NS16VW516463","UE_Scb_21","281191","FHB.incidence.....",2.96042633306511,9.94685425777846,22.5381747500447,-16.6173220839144,"Estimable"
"503","NS16VW516463","UE_Scb_21","281191","FHB.severity.....",7.64460873098746,4.19412546963405,15.8996340028748,-0.610416540899907,"Estimable"
"504","NS16VW516463","UE_Scb_21","281191","Heading.time...Julian.date..JD..",136.905609700667,0.498861545396107,137.88748654108,135.923732860255,"Estimable"
